Type,SKU,Parent,Name,"Regular price","Sale price",Images,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global"
variation,,lakme-vitc-superglow-skin-perfecting-collection-set-of-4-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-skin-perfecting-collection-set-of-4-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-skin-perfecting-collection-set-of-4-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-skin-perfecting-collection-set-of-4-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-skin-perfecting-collection-set-of-4-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-skin-perfecting-collection-set-of-4-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-skin-perfecting-collection-set-of-4-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-skin-perfecting-collection-set-of-4-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-skin-perfecting-collection-set-of-4-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-skin-perfecting-collection-set-of-4-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-skin-perfecting-collection-set-of-4-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-skin-perfecting-collection-set-of-4-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-skin-perfecting-collection-set-of-4-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-skin-perfecting-collection-set-of-4-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-skin-perfecting-collection-set-of-4-value-set,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/29838_S12-8901030698668_8d007f9a-8a6c-4472-a9f8-8c68b0be7241.jpg?v=1734434080,Color,,1,1
simple,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,"Lakmē VitC Superglow Primer, Tint & Concealer Trio",1098.00,933.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/1732172637732_115dfe17-03a9-46af-ae81-90e14f17f8ab.jpg?v=1734434033,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-concealer-trio-value-set,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/29825_S12-8901030701573_8e379d44-1627-4cb8-8365-3e4f36500157.jpg?v=1734434034,Color,,1,1
simple,lakme-vitc-superglow-tint-concealer-combo-value-set,,"Lakmē VitC Superglow Tint + Concealer Combo",699.00,629.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/1732170572380_f42dc230-622a-4a27-b7f1-ee6dcae7a2d0.jpg?v=1734433997,Color,,1,1
variation,,lakme-vitc-superglow-tint-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-tint-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-tint-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-tint-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-tint-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-tint-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-tint-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-tint-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-tint-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-tint-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-tint-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-tint-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-tint-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-tint-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-tint-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-tint-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-tint-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-tint-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-tint-concealer-combo-value-set,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/29853_S12-8901030701481_49c490f1-99e7-4734-821f-85d157d3442a.jpg?v=1734433997,Color,,1,1
simple,lakme-vitc-superglow-primer-tint-combo-value-set,,"Lakmē VitC Superglow Primer + Tint Combo",798.00,718.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/1732169982202_c891dc92-4bbb-4c1d-b0bf-8a0bd3570bd0.jpg?v=1734433964,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-tint-combo-value-set,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/29825_S12-8901030701573_d49fcb48-3ce2-452d-bf23-05e9905c1e83.jpg?v=1734433964,Color,,1,1
simple,lakme-vitc-superglow-primer-concealer-combo-value-set,,"Lakmē VitC Superglow Primer + Concealer Combo",699.00,629.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/1732168927979_881d4b55-5b11-4d16-a837-44f29ff19ed1.jpg?v=1734433931,Color,,1,1
variation,,lakme-vitc-superglow-primer-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-concealer-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-concealer-combo-value-set,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/29853_S12-8901030701481_e96b651a-fdf8-4a8d-9045-06f16637b3ba.jpg?v=1734433931,Color,,1,1
simple,lakme-vitc-superglow-primer-compact-combo-value-set,,"Lakmē VitC Superglow Primer + Compact Combo",749.00,674.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/1732166028865_db60eb43-9820-48a5-9c46-e156ddd885b2.jpg?v=1734433899,Color,,1,1
variation,,lakme-vitc-superglow-primer-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-vitc-superglow-primer-compact-combo-value-set,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/29838_S12-8901030698668_3348f48b-db0b-4dc9-b926-3bd6ce8dd703.jpg?v=1734433900,Color,,1,1
simple,lakme-superglow-tint-compact-combo-value-set,,"Lakmē Superglow Tint + Compact Combo",749.00,674.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/1732107798903_b5a70a1e-194f-4d3c-bf8f-382e5413451c.jpg?v=1734433868,Color,,1,1
variation,,lakme-superglow-tint-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-superglow-tint-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-superglow-tint-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-superglow-tint-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-superglow-tint-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-superglow-tint-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-superglow-tint-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-superglow-tint-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-superglow-tint-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-superglow-tint-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-superglow-tint-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-superglow-tint-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-superglow-tint-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-superglow-tint-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-superglow-tint-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-superglow-tint-compact-combo-value-set,,0.00,,,Color,,1,1
variation,,lakme-superglow-tint-compact-combo-value-set,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/29838_S12-8901030698668_c8e8a910-bb3d-4407-b043-1e17e438f19d.jpg?v=1734433868,Color,,1,1
simple,blossom-bae,,"Call Me Bae Lip + Blush Combo",,2098.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/VB-CallmeBae_Blush.jpg?v=1734433846,Color,,1,1
variation,,blossom-bae,,0.00,,,Color,,1,1
variation,,blossom-bae,,0.00,,,Color,,1,1
variation,,blossom-bae,,0.00,,,Color,,1,1
variation,,blossom-bae,,0.00,,,Color,,1,1
variation,,blossom-bae,,0.00,,,Color,,1,1
variation,,blossom-bae,,0.00,,,Color,,1,1
variation,,blossom-bae,,0.00,,,Color,,1,1
variation,,blossom-bae,,0.00,,,Color,,1,1
variation,,blossom-bae,,0.00,,,Color,,1,1
variation,,blossom-bae,,0.00,,,Color,,1,1
variation,,blossom-bae,,0.00,,,Color,,1,1
variation,,blossom-bae,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/29976_S3-8909106016088_283b0180-cd83-46b0-b322-a166f2bedaed.jpg?v=1734433846,Color,,1,1
simple,pink-blossom,,"Pink Blossom Lip + Blush Combo",,1898.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/VB-PinkBlossom_Blush.jpg?v=1734433826,Color,,1,1
variation,,pink-blossom,,0.00,,,Color,,1,1
variation,,pink-blossom,,0.00,,,Color,,1,1
variation,,pink-blossom,,0.00,,,Color,,1,1
variation,,pink-blossom,,0.00,,,Color,,1,1
variation,,pink-blossom,,0.00,,,Color,,1,1
variation,,pink-blossom,,0.00,,,Color,,1,1
variation,,pink-blossom,,0.00,,,Color,,1,1
variation,,pink-blossom,,0.00,,,Color,,1,1
variation,,pink-blossom,,0.00,,,Color,,1,1
variation,,pink-blossom,,0.00,,,Color,,1,1
variation,,pink-blossom,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/29976_S6-8909106016088_b67313d1-0402-42b5-9e9b-d32b541b3d54.jpg?v=1734433826,Color,,1,1
simple,drizzle-in-the-orchard,,"Sweet Drizzle Lipstick Combo",,2098.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/VB-SweetDrizzle.jpg?v=1734433810,Color,,1,1
variation,,drizzle-in-the-orchard,,0.00,,,Color,,1,1
variation,,drizzle-in-the-orchard,,0.00,,,Color,,1,1
variation,,drizzle-in-the-orchard,,0.00,,,Color,,1,1
variation,,drizzle-in-the-orchard,,0.00,,,Color,,1,1
variation,,drizzle-in-the-orchard,,0.00,,,Color,,1,1
variation,,drizzle-in-the-orchard,,0.00,,,Color,,1,1
variation,,drizzle-in-the-orchard,,0.00,,,Color,,1,1
variation,,drizzle-in-the-orchard,,0.00,,,Color,,1,1
variation,,drizzle-in-the-orchard,,0.00,,,Color,,1,1
variation,,drizzle-in-the-orchard,,0.00,,,Color,,1,1
variation,,drizzle-in-the-orchard,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/29957_S7-8909106016323_62887b4c-bcbd-4f10-b626-78031f92c0f6.jpg?v=1734433810,Color,,1,1
simple,blooming-rose,,"Blooming Beauty Lipstick Combo",,2198.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/VB-BloomingBeauty.jpg?v=1734433790,Color,,1,1
variation,,blooming-rose,,0.00,,,Color,,1,1
variation,,blooming-rose,,0.00,,,Color,,1,1
variation,,blooming-rose,,0.00,,,Color,,1,1
variation,,blooming-rose,,0.00,,,Color,,1,1
variation,,blooming-rose,,0.00,,,Color,,1,1
variation,,blooming-rose,,0.00,,,Color,,1,1
variation,,blooming-rose,,0.00,,,Color,,1,1
variation,,blooming-rose,,0.00,,,Color,,1,1
variation,,blooming-rose,,0.00,,,Color,,1,1
variation,,blooming-rose,,0.00,,,Color,,1,1
variation,,blooming-rose,,0.00,,,Color,,1,1
variation,,blooming-rose,,0.00,,,Color,,1,1
variation,,blooming-rose,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/29966_S8-8909106015982_4ab89bce-2cd0-49b3-8560-cec544968ffd.jpg?v=1734433791,Color,,1,1
simple,lakme-absolute-argan-oil-radiance-oil-in-gel,,"Lakmē Absolute Argan Oil Radiance Oil-in-Gel",799.00,679.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/12979_S1-8901030825286.jpg?v=1734433770,Color,,1,1
variation,,lakme-absolute-argan-oil-radiance-oil-in-gel,,0.00,,,Color,,1,1
variation,,lakme-absolute-argan-oil-radiance-oil-in-gel,,0.00,,,Color,,1,1
variation,,lakme-absolute-argan-oil-radiance-oil-in-gel,,0.00,,,Color,,1,1
variation,,lakme-absolute-argan-oil-radiance-oil-in-gel,,0.00,,,Color,,1,1
variation,,lakme-absolute-argan-oil-radiance-oil-in-gel,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/12979_S6-8901030825286.jpg?v=1734433770,Color,,1,1
variable,lakme-lip-love-chapstick-purlipcare-4-5g,,"Lakmē Lip Love Chapstick",,160.00,,Color,"Cherry,Purelipcare,Strawberry,Mango,Apricot,Caramel,Insta Pink",1,1
variation,'27047,lakme-lip-love-chapstick-purlipcare-4-5g,,160.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/LakmeLipLoveChapstickCherry.jpg?v=1734433757,Color,Cherry,1,1
variation,'27053,lakme-lip-love-chapstick-purlipcare-4-5g,,160.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/LakmeLipLoveChapstickPurelipcare.png?v=1734433757,Color,Purelipcare,1,1
variation,'27048,lakme-lip-love-chapstick-purlipcare-4-5g,,160.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/LakmeLipLoveChapstickStrawberry.jpg?v=1734433757,Color,Strawberry,1,1
variation,'27049,lakme-lip-love-chapstick-purlipcare-4-5g,,160.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/LakmeLipLoveChapstickMango.jpg?v=1734433758,Color,Mango,1,1
variation,'27050,lakme-lip-love-chapstick-purlipcare-4-5g,,160.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/LakmeLipLoveChapstickApricot.jpg?v=1734433758,Color,Apricot,1,1
variation,'27051,lakme-lip-love-chapstick-purlipcare-4-5g,,160.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/LakmeLipLoveChapstickCaramel.jpg?v=1734433758,Color,Caramel,1,1
variation,'27052,lakme-lip-love-chapstick-purlipcare-4-5g,,160.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/LakmeLipLoveChapstickInstaPink.jpg?v=1734433758,Color,"Insta Pink",1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
